Energy_Max_Min_difference,Energy_Max_Min_difference.1,Energy_Max_Min_difference.2,Energy_Max_Min_difference.3,Energy_Max_Min_difference.4,Energy_Max_Min_difference.5,Energy_Max_Min_difference.6,Energy_Max_Min_difference.7,Energy_Max_Min_difference.8,Energy_Max_Min_difference.9,Energy_Max_Min_difference.10,Energy_Max_Min_difference
507900.0,6572.857142857143,5360.0,,,6398900.0,959.6296296296296,15498610.0,107700.0,125100.0,5519189.0,10899252.0
632860.0,6745.714285714286,3021410.0,,,5089133.0,1044.4444444444443,12998640.0,116500.0,143100.0,5039245.0,11899231.0
1096930.0,6918.571428571428,3440.0,,,6799300.0,1129.2592592592591,12498840.0,137500.0,145090.0,5519490.0,12499211.0
1552430.0,7091.428571428572,5010.0,,,5319104.0,1214.074074074074,11398690.0,141900.0,57470.0,6298540.0,11999139.0
778390.0,7264.285714285715,3756.666666666667,,,5078490.0,1298.888888888889,10899127.0,591800.0,140000.0,6648780.0,11899154.0
601150.0,7437.142857142857,2503.333333333333,,,5389179.0,1383.7037037037037,12899159.0,156200.0,147500.0,5829271.0,12499203.0
635710.0,7610.0,1250.0,,,7818970.0,1468.5185185185185,15598640.0,132700.0,145600.0,5588780.0,12599012.0
456990.0,4345.0,80130.0,,,5829323.0,1553.3333333333333,13399346.0,421600.0,150100.0,7089261.0,11499168.0
127650.0,1080.0,2400.0,,,6089186.0,1638.148148148148,12299208.0,464800.0,78500.0,5529353.0,13199139.0
794370.0,1920.0,7560.0,,,4268900.0,1722.962962962963,12099369.0,648500.0,178740.0,7248280.0,10398850.0
182150.0,2760.0,12720.0,,,24799104.0,1807.7777777777776,10499257.0,508760.0,140900.0,6889194.0,9268880.0
11989500.0,3055.0,526692.5,,,3969253.0,1892.5925925925928,12199290.0,500190.0,205380.0,6948180.0,9739132.0
4269100.0,3350.0,1040665.0,,,4319016.0,1977.407407407408,13199149.0,490700.0,194000.0,6829054.0,10598900.0
26597750.0,3645.0,1554637.5,,,3549236.0,2062.222222222222,13199112.0,498700.0,174180.0,7899029.0,10299007.0
323470.0,3940.0,2068610.0,,,11999344.0,2147.037037037037,12299203.0,566000.0,172190.0,92998890.0,9989288.0
364050.0,4235.0,4530.0,,,122999221.0,2231.851851851852,9959172.0,548190.0,170200.0,10398690.0,12299332.0
744720.0,4530.0,16500.0,,,,2316.6666666666665,13898640.0,603600.0,216410.0,95298830.0,10399193.0
392730.0,4825.0,1193700.0,,,,2401.4814814814813,9698380.0,877110.0,33522000.0,115999322.0,8088810.0
228780.0,5120.0,1629940.0,,,,2486.296296296296,10599119.0,840100.0,212900.0,6219380.0,11698930.0
