Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
142102053403.42047,5419552511146.529,2003133980240.308,6301010396560.201,79459387541.93378,3036123358631.204,2139826979082.956,1179026829877.4849,406242287718.1968,12879145060800.309,3286756191141.5205,19368144649.07885
145148379875.94608,5399066288961.229,1944698102185.3003,6151000157269.609,76826838324.3018,2938603201540.72,2087342020244.0645,1132180213324.6443,386985729913.8668,12426192340197.035,3288374005422.069,19573093468.80419
148010651011.07233,5378982403552.083,1883947686518.129,5981263848830.816,74370713813.36246,2838675628912.0034,2027330278453.4856,1087267892574.2314,368530897992.69824,11979414521515.576,3290791763423.2896,19784984899.440384
150702257955.15717,5359405411767.91,1819856609370.7275,5790150823136.109,72035668426.03737,2736647173629.008,1959984866042.8853,1045095414471.3142,350819002053.498,11537204159546.916,3293817899752.893,20055628728.557053
153238492073.66235,5340465679595.727,1752954134869.7168,5577203930333.943,69788545311.15141,2632947451944.249,1885682967893.452,1004524261344.8416,333799083747.82697,11098261732740.678,3297239078460.356,20272766839.290897
155639975840.7434,5322297583759.5205,1683728092705.343,5345266535387.425,67667071998.43568,2528054526272.567,1804969921405.782,963684732032.1194,317425354173.8017,10661700697553.535,3300866825293.663,20484373817.997566
157916390961.07483,5305013302231.713,1613091367266.0095,5098751152079.142,64726311128.22598,2422519994303.704,1718535993878.2097,924045881058.9944,301659480186.5156,10227187770985.88,3304499958859.591,20691786715.687798
160049020367.27713,5288714563795.832,1542307643859.1443,4842216043825.81,62531606328.26934,2316996572070.0903,1627240551911.577,887115912032.7754,286469047886.2167,9794903336112.492,3307929223198.477,21076912089.018856
162022112605.0223,5273483277305.967,1472850868685.3828,4581126500530.382,61353582021.13046,2212195459393.489,1532104410423.361,853083346506.6102,271827399337.65405,9365517542736.97,3310962646775.164,21646606146.163715
163867087249.84232,5259382230151.258,1406316030577.6018,4321752047205.971,60997214136.14951,2108901587016.9248,1434309861130.3225,821214223222.3644,257714171740.0407,8940255194058.98,3313411747357.27,22338583185.449024
165577855249.7691,5246449071703.453,1344240718060.8582,4070943389593.823,61108620699.56645,2007996093735.704,1335203963403.2893,790605226023.035,244115855823.03915,8520909576364.096,3315087383009.4907,23108490015.965435
167128453686.75644,5234627442695.847,1287721823951.6555,3835972920949.3296,61336879798.30574,1910439769627.9656,1236292735074.0396,760590437629.5583,231025049869.7048,8109812734010.597,3315842241585.24,23915115460.729847
168478928273.94983,5223922834332.73,1236915520622.3303,3624288040836.5234,61411463427.44952,1817276574204.9844,1139252593736.3289,730860959654.0374,218437752975.8884,7709801773632.725,3315545310645.387,24734705192.50749
169580133189.80127,5214370355288.1045,1192261591038.5205,3442825522694.6016,61181026121.25686,1729583431113.3552,1045939582166.7644,701565580111.6299,206354296218.796,7324168470808.354,3314092198034.2617,25567103090.727222
170377280210.7632,5205928583205.582,1154369056108.7634,3296769911944.58,60621907390.44047,1648603529469.7437,958374636620.0518,673447374100.2126,194779329388.86743,6956527554790.447,3311413875353.0547,26432812582.005157
170814783873.94788,5198554374561.844,1122805022537.7424,3191297443210.7344,59840675597.737305,1575399124511.262,878626420913.2836,647831830253.8677,183719332507.1745,6610671094751.92,3307462973903.089,27370337322.27656
170839933439.07706,5192184931359.027,1096595797814.3488,3130803238615.928,59067197283.47153,1511004316469.277,808893931086.9845,625794610879.3245,173181836188.1783,6290374477128.146,3302198615970.18,28416885278.941925
170405191371.9923,5186738762237.505,1074381873634.5952,3116282585821.301,58613383198.98175,1456979228443.9893,751207836722.8127,607253347551.1864,163174303740.4404,5999130699828.517,3295648304175.913,29616279114.96051
169469391637.3963,5182121359261.216,1054636585173.9412,3145893919800.309,58480799437.13047,1414561964891.263,707118698775.832,592339997243.6195,153702602814.96494,5739821934969.585,3287866028370.963,30949710759.053368
168013082624.41174,5178207367955.995,1036404024194.3552,3215298444068.906,57870403664.43744,1384788878737.817,677345937764.3002,579342364738.2523,144777347981.87473,5514409666896.44,3278961456028.585,32303505646.11606
166039200760.03577,5174929973022.333,1019484734019.8972,3320240545441.0967,57054597534.5421,1368349746779.1094,661618713745.6748,568709912573.0023,136405560054.58311,5324101388296.214,3269090370038.9053,33650079387.11885
163561855473.93872,5172192817213.7,1003917467913.1632,3456918156190.111,55896222711.94699,1365482393648.716,658372927185.9391,563159415279.8307,128592873689.89566,5168762821857.418,3258422404749.6978,35058450153.11834
160612612092.0264,5169907383872.65,990107209017.9926,3620935459555.188,55358455487.95136,1375959242434.3486,665075198027.3828,562278720171.6487,121340233975.45288,5046782189373.134,3247138572215.506,36564566619.79338
157259688773.5845,5167983352969.637,978688320966.0214,3807863592516.029,55596796457.47296,1399131869553.3916,678744982729.3173,564073155368.4987,114642334061.99985,4955236964791.319,3235435301257.366,38105488722.198746
153580390746.1655,5166330555880.789,970333517918.902,4013582734799.911,56311004875.12882,1434018765185.8025,696449156242.2014,566216980854.73,108489407700.37917,4890144969232.67,3223518140558.2305,39604820856.92641
149665100632.61224,5164852962945.994,965492967417.5016,4234425670059.0337,57148875494.91838,1479422965983.8567,715623261550.3207,566515029035.0994,102865050855.21556,4846795552092.631,3211586856398.352,40985442853.34818
145615567381.66144,5163427952134.299,964007410989.3582,4466820460185.593,57779884766.61708,1534048851485.7478,734210345686.0286,563191794930.6404,97747665272.34734,4820142958870.443,3199837575390.7456,42176037311.96412
141539910652.25433,5161989753762.952,964895320769.9532,4707226126038.155,57942386713.72301,1596602467405.4932,750652357519.6926,555048075202.4745,93109627031.5803,4805185061202.568,3188462114800.6494,43115924073.41937
137546433249.90332,5160568887266.553,968031375896.4512,4953320461630.679,57467905007.51075,1665867235356.6245,763849606057.9185,541562048330.41016,88918203699.50421,4797241271854.915,3177632421385.7026,43758317866.05768
133736563480.32176,5159135308407.498,973065897871.7574,5202932698750.659,56290548431.010284,1740745870668.1255,773090029340.4275,522896489414.2383,85135307148.47806,4792174425061.46,3167486902285.448,44072233660.18869
130197340447.0237,5157669541401.848,978711681682.781,5453347461254.639,54448961065.91911,1820270143383.8508,778082503016.2086,499899765517.5159,81721655133.43501,4786512529533.554,3158146884719.224,44043259303.37251
126993988425.22375,5156148622273.446,983536045674.77,5701778021650.365,52084831122.68906,1903592796454.0293,778766251706.6422,474046234188.5273,78636607528.28036,4777536439867.19,3149688307523.87,43673361472.785866
124162948394.21658,5154558597302.549,986192662128.7428,5945452329507.833,49435805651.84545,1990037034543.9348,775284262301.9308,447367830534.7842,75840606896.39285,4763256729232.347,3142158442237.559,42979850054.928
121705631071.08098,5152896734005.396,985524149885.6824,6181637718055.7705,46798594096.62412,2079023357087.272,767958682301.253,422281700150.0388,73297173989.29324,4742350635841.752,3135560500934.563,41993535037.897125
119592186364.95952,5151152883485.029,980268449394.927,6407361715361.397,44106594524.21864,2170098452034.3567,757271627237.2412,401027592285.992,70971569883.59311,4714054781902.087,3129871402977.028,40741299923.95394
117783667484.65408,5149341747873.428,970646295638.8474,6620339269901.772,41235479498.755424,2262894522253.7534,743899373551.632,382699932621.8656,68841725427.78525,4678301839317.4,3125042328235.036,39164896116.73379
116233633546.09184,5147498571226.333,957008028778.668,6818694436456.749,38248945420.59086,2357093162328.5054,728617004416.7664,366861962797.3951,66890725167.83691,4635618858572.896,3120994094915.37,37262427445.18461
114882977285.26431,5145656929336.252,940230133767.8948,7000487407503.533,35994025848.56296,2452469008331.981,712271101066.4377,353960151640.243,65107851210.5579,4587026964322.09,3117649980752.428,35151999428.704124
113666098735.96124,5143850383174.998,921526406870.8806,7164010433168.29,34768088040.72399,2548814596562.021,695795843718.303,346908643753.7863,63488144715.43665,4534003421354.53,3114892009120.72,33006293290.137463
112518051606.922,5142098909207.567,902282375294.3665,7308125573972.167,34749394163.825035,2645957651942.2656,680108803826.5381,346011267166.6717,62029490246.41242,4478373002329.385,3112580405421.02,30902516225.820946
111382785826.81767,5140416198214.578,883880345972.5708,7431957148077.356,35174945261.54412,2743750572225.581,666075467266.8469,348842564862.165,60730393960.61034,4422237614471.998,3110563966552.0894,28901378638.09889
110223595772.63478,5138809039883.698,867633213978.9812,7534992788330.858,35830809250.6091,2842056494158.6245,654453312889.838,352969501184.9613,59588294161.680046,4367925915880.866,3108680862498.2183,27040727810.85595
109017014762.2132,5137213834203.888,854459523866.3512,7616965930447.057,36392835457.1512,2940731177707.5483,645829886080.2081,356508482221.5133,58599607613.13913,4317888020740.253,3106769106043.5,25343229715.34367
107753865737.5122,5135617773518.143,843879587902.959,7678003236712.205,36546195988.28008,3039609143361.952,640577674510.8839,358498555486.03564,57758716600.13028,4274615053697.5566,3104669501527.842,23819818946.80776
106439091029.0582,5134049486650.751,836130105059.2147,7718657484352.901,36113796826.37039,3138503215632.5664,638816385950.284,358917758528.9771,57057878328.80085,4240538163939.169,3102231514105.377,22468686200.33502
105091162376.2205,5132496098597.1455,831336596570.1682,7739676004391.878,35038145320.888885,3237205041034.647,640406019782.0166,358583835694.10693,56487611584.02057,4217925764608.647,3099318237553.847,21291644921.994133
103745001708.46033,5130923586613.156,828740580633.7311,7742091844479.883,33359660952.169888,3335473167959.239,644919142667.5919,358959280839.99896,56038087152.42956,4208773722926.065,3095807715442.0107,20286976134.12036
102438016527.31386,5129290559672.008,827345125717.3657,7727173546292.866,31388567915.84571,3433034382981.175,651871352307.8379,361799911911.29456,55698127124.92926,4214698733805.4272,3091596040102.2134,19455828463.864075
101207674040.3229,5127550143936.455,826087577910.7264,7696299879564.577,29585311946.604584,3529582453843.4126,660695208203.5613,368396357569.6055,55460236243.80349,4236851311891.349,3086586204255.93,18802146840.130634
100090637461.9122,5125640162729.864,823840097083.8911,7650742131192.834,27961705256.987003,3624765249181.421,670724462488.6597,378716500499.1513,55317854053.55878,4275826708493.9727,3080718915616.561,18293015525.108685
99117651745.32086,5123474331239.273,820035924312.3672,7591852614819.823,27092453400.516056,3718230167948.367,681365330796.4086,390435631451.8455,55274607089.0317,4331520384935.1934,3073977855417.447,17763364634.199177
98315017760.66383,5121018855374.448,814862053613.6854,7521455338740.028,26795431597.507366,3809572505648.38,692135302333.3547,402215205056.0984,55339855150.9367,4403638281582.348,3066370739162.4087,17211073342.81914
97694849994.5984,5118215882383.256,808700776804.5496,7441069297145.756,27210617152.555546,3898358741215.18,702632294083.7804,417290472818.36896,55528436623.18087,4491320078925.7,3057928080261.318,16825800972.727674
97256214462.78348,5115012152159.545,802313980204.6564,7352025535541.905,28667824053.892963,3984128720695.496,712547597961.1968,436067111767.4091,55859061092.999214,4593116752629.084,3048693234958.8325,16646753912.659418
96989652868.11163,5111346659156.975,796605292455.188,7255802172476.51,31111293517.002445,4066391696901.2666,721674046333.741,456888729032.7453,56353450070.35352,4707155092440.786,3038727389200.994,16637600707.46586
96875110420.0947,5107151716970.286,792437168351.2788,7153792710298.681,33925514807.87157,4144621751875.981,729902716344.6948,478044262252.1046,57032712272.05744,4831201946506.739,3028119079385.972,16740182064.542591
96885685419.63354,5102360048861.094,790451576355.863,7046946701090.399,36586176549.04517,4218247598463.3423,737210959712.9954,498116353882.828,57916723786.10727,4962748487373.298,3016967579712.8247,16886348656.79401
96990753429.7745,5096858566616.314,790828427174.1887,6935975691665.681,38711504601.4692,4286639995262.987,743655036899.2399,516124698632.0391,59019682726.86421,5099071950968.171,3005379834833.9595,17008680905.409325
97159124587.11636,5090573914211.298,792721418268.5565,6821466011120.08,40058154755.211975,4349235616340.9937,749339896045.0557,531592712941.3807,60348579871.26059,5237321320061.94,2993468504454.7773,17048808809.998987
97360545060.17229,5083532786789.198,796261169212.487,6703877071202.935,40504693061.35419,4405757659851.368,754378571589.8649,544549642728.487,61900440692.13092,5374575320768.495,2981350520685.0195,16962674767.386024
97567527870.36852,5075683955192.907,801297121945.2281,6583603585768.742,40021945703.46587,4455987508193.299,758930242404.9691,555467393027.7217,63662268462.07565,5507911516806.887,2969140756160.287,16723374161.04967
97767320152.62578,5066978058168.122,806742763900.8693,6461050230192.132,38668315742.72058,4499565625786.315,763213647043.9791,565158147081.8541,65612709343.72143,5634473616586.36,2956954640962.9014,16322626219.19279
97949392159.88594,5057362590363.735,811362085503.39,6336424411093.428,36590202694.975945,4536127828072.456,767359156135.329,574633147088.0516,67722959996.58371,5751535722042.642,2944904506142.972,15770897410.743591
98108872545.8722,5046790626341.664,814026708018.0895,6209570779053.645,34027276296.24161,4565323102853.901,771448544823.768,584922894992.8789,69959288913.4753,5856560912323.812,2933082166304.8955,15096187896.100351
98245995414.68707,5035220155242.142,813819892234.5369,6082015927441.161,31299092831.19028,4586834552353.589,775503060770.6814,596864335538.5317,72284591685.82086,5947260189573.768,2921581166060.3203,14341897897.372335
98363190174.99908,5022604713113.116,809683811114.9606,5954937518644.213,28321051171.19834,4600383852486.764,779498451405.3998,610824174261.5399,74658262783.32785,6021564666963.579,2910480931292.24,13545287050.306896
98469428291.16344,5008931144917.338,801900986205.4823,5830002880790.426,24995811609.029594,4605751039841.377,783389367266.7847,625217552846.0863,77045994762.36028,6077808966234.109,2899853732375.0845,12595324440.522486
98580133462.2568,4994212696539.236,790911040794.8503,5709047547037.523,21958260843.162086,4602765707427.608,787128445568.5492,638348981739.4423,79415518385.52522,6114747602926.01,2889748240652.603,11586692412.943918
98712800735.32994,4978459705565.142,777566203296.5425,5593914203336.675,20210998989.96803,4591322047737.647,790626755480.4884,651425593354.6198,81739744068.12498,6131585773208.006,2880211379059.845,10717318575.405607
